Relatório Pluviométrico da Estação: Laranjeiras

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
13/08/2000  00:05:40            ND     ND     ND     ND     ND
17/08/2000  03:05:40           0.0    0.0    0.2    2.4    4.6
17/08/2000  03:20:40           0.0    0.0    0.2    2.4    4.6
17/08/2000  03:35:40           0.6    0.6    0.8    3.0    4.6
17/08/2000  03:50:40           0.0    0.6    0.8    3.0    4.0
17/08/2000  04:05:40           0.0    0.6    0.8    3.0    3.8
17/08/2000  04:20:40           0.0    0.6    0.8    3.0    3.8
17/08/2000  04:35:40           0.0    0.0    0.8    3.0    3.8
17/08/2000  04:50:40           0.0    0.0    0.8    3.0    3.8
17/08/2000  05:05:40           0.2    0.2    1.0    3.2    4.0
17/08/2000  05:20:40           0.0    0.2    1.0    3.2    4.0
17/08/2000  05:35:40           0.0    0.2    0.8    3.2    4.0
17/08/2000  05:50:40           0.0    0.2    0.8    3.2    4.0
17/08/2000  06:05:40           0.0    0.0    0.8    3.2    4.0
17/08/2000  06:20:40           0.0    0.0    0.8    3.2    4.0
17/08/2000  06:35:40           0.0    0.0    0.8    3.2    4.0
17/08/2000  06:50:40           0.0    0.0    0.8    3.2    4.0
17/08/2000  07:05:40           0.0    0.0    0.8    3.2    4.0
17/08/2000  07:20:40           0.0    0.0    0.8    3.2    4.0
17/08/2000  07:35:40           0.0    0.0    0.2    3.2    4.0
17/08/2000  07:50:40           0.0    0.0    0.2    3.2    4.0
17/08/2000  08:05:40           0.0    0.0    0.2    3.2    4.0
