Relatório Pluviométrico da Estação: Grota Funda

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
05/12/2022  11:15:00           0.0    0.0    0.0    0.0    0.0
05/12/2022  11:30:00           0.0    0.0     ND    0.0    0.0
05/12/2022  11:45:00           0.0    0.0    0.0    0.0    0.0
05/12/2022  12:00:00           0.0    0.0    0.0    0.0     ND
05/12/2022  12:15:00           0.0    0.0    0.0    0.0     ND
05/12/2022  12:30:00           0.0    0.0    0.0     ND     ND
05/12/2022  12:45:00           0.0    0.0    0.0     ND     ND
05/12/2022  13:00:00           0.0    0.0    0.0    0.0     ND
05/12/2022  13:15:00           0.0    0.0    0.0    0.0    0.0
05/12/2022  13:30:00           0.0    0.0     ND    0.0    0.0
05/12/2022  13:45:00           0.0    0.0    0.0    0.0    0.0
05/12/2022  14:00:00           0.0    0.0    0.0    0.0    0.0
05/12/2022  14:15:00           0.0    0.0    0.0    0.0    0.0
05/12/2022  14:30:00           0.0    0.0    0.0    0.0    0.0
05/12/2022  14:45:00           0.0    0.0    0.0    0.0     ND
05/12/2022  15:00:00           0.0    0.0    0.0    0.0    0.0
05/12/2022  15:15:00           0.0    0.0    0.0    0.0     ND
05/12/2022  15:30:00           6.6    6.6    6.6     ND    6.6
05/12/2022  15:45:00           4.6   11.2   11.2   11.2   11.2
05/12/2022  16:00:00           0.0   11.2   11.2     ND   11.2
05/12/2022  16:15:00           0.0   11.2   11.2     ND   11.2
05/12/2022  16:30:00           0.0    4.6   11.2     ND   11.2
05/12/2022  16:45:00           0.0    0.0   11.2     ND   11.2
05/12/2022  17:00:00           0.0    0.0   11.2     ND   11.2
05/12/2022  17:15:00           0.2    0.2   11.4     ND   11.4
05/12/2022  17:30:00           0.0    0.2   11.4     ND   11.4
05/12/2022  17:45:00           0.0    0.2   11.4     ND   11.4
05/12/2022  18:00:00           0.0    0.2   11.4   11.4   11.4
05/12/2022  18:15:00           0.0    0.0   11.4   11.4   11.4
05/12/2022  18:30:00           0.0    0.0   11.4     ND   11.4
05/12/2022  18:45:00           0.0    0.0   11.4   11.4   11.4
05/12/2022  19:00:00           0.0    0.0   11.4   11.4   11.4
05/12/2022  19:15:00           0.0    0.0   11.4   11.4   11.4
05/12/2022  19:30:00           0.0    0.0    4.8   11.4   11.4
05/12/2022  19:45:00           0.0    0.0    0.2   11.4   11.4
05/12/2022  20:00:00           0.0    0.0    0.2     ND   11.4
05/12/2022  20:15:00           0.0    0.0    0.2     ND   11.4
05/12/2022  20:30:00           0.0    0.0    0.2   11.4   11.4
05/12/2022  20:45:00           0.0    0.0    0.2     ND     ND
05/12/2022  21:00:00           0.0    0.0    0.2   11.4     ND
05/12/2022  21:15:00           0.0    0.0    0.0   11.4     ND
05/12/2022  21:30:00           0.0    0.0    0.0   11.4     ND
05/12/2022  21:45:00           0.0    0.0    0.0   11.4     ND
05/12/2022  22:00:00           0.0    0.0    0.0   11.4   11.4
05/12/2022  22:15:00           0.0    0.0    0.0   11.4   11.4
05/12/2022  22:30:00           0.0    0.0    0.0     ND   11.4
05/12/2022  22:45:00           0.0    0.0    0.0   11.4   11.4
05/12/2022  23:00:00           0.0    0.0    0.0   11.4   11.4
05/12/2022  23:15:00           0.0    0.0    0.0   11.4   11.4
05/12/2022  23:30:00           0.0    0.0    0.0   11.4   11.4
05/12/2022  23:45:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  00:00:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  00:15:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  00:30:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  00:45:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  01:00:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  01:15:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  01:30:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  01:45:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  02:00:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  02:15:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  02:30:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  02:45:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  03:00:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  03:15:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  03:30:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  03:45:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  04:00:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  04:15:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  04:30:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  04:45:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  05:00:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  05:15:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  05:30:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  05:45:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  06:00:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  06:15:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  06:30:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  06:45:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  07:00:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  07:15:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  07:30:00           0.0    0.0    0.0     ND   11.4
06/12/2022  07:45:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  08:00:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  08:15:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  08:30:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  08:45:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  09:00:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  09:15:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  09:30:00           0.0    0.0    0.0     ND   11.4
06/12/2022  09:45:00           0.0    0.0    0.0   11.4     ND
06/12/2022  10:00:00           0.0    0.0    0.0   11.4     ND
06/12/2022  10:15:00           0.0    0.0    0.0   11.4     ND
06/12/2022  10:30:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  10:45:00           0.0    0.0    0.0   11.4     ND
06/12/2022  11:00:00           0.0    0.0    0.0   11.4     ND
06/12/2022  11:15:00           0.0    0.0    0.0   11.4     ND
06/12/2022  11:30:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  11:45:00           0.0    0.0    0.0   11.4     ND
06/12/2022  12:00:00           0.0    0.0    0.0   11.4   11.4
06/12/2022  12:15:00           0.2    0.2    0.2   11.6   11.6
06/12/2022  12:30:00           0.4    0.6    0.6   12.0   12.0
06/12/2022  12:45:00           0.4    1.0    1.0   12.4   12.4
06/12/2022  13:00:00           0.2    1.2    1.2   12.6   12.6
06/12/2022  13:15:00           0.0    1.0    1.2   12.6     ND
06/12/2022  13:30:00           0.2    0.8    1.4   12.8   12.8
06/12/2022  13:45:00           0.2    0.6    1.6   13.0   13.0
06/12/2022  14:00:00           1.2    1.6    2.8   14.2   14.2
06/12/2022  14:15:00           0.2    1.8    3.0   14.4     ND
06/12/2022  14:30:00           0.4    2.0    3.4   14.8   14.8
06/12/2022  14:45:00           0.4    2.2    3.8   15.2     ND
06/12/2022  15:00:00           0.0    1.0    3.8   15.2     ND
06/12/2022  15:15:00           0.0    0.8    3.8   15.2   15.2
06/12/2022  15:30:00           0.0    0.4    3.8    8.6   15.2
06/12/2022  15:45:00           0.0    0.0    3.8    4.0   15.2
06/12/2022  16:00:00           0.4    0.4    4.2    4.4   15.6
06/12/2022  16:15:00           0.0    0.4    4.0    4.4   15.6
06/12/2022  16:30:00           0.2    0.6    3.8    4.6   15.8
06/12/2022  16:45:00           1.6    2.2    5.0    6.2   17.4
06/12/2022  17:00:00           1.4    3.2    6.2    7.6   18.8
06/12/2022  17:15:00           1.6    4.8    7.8    9.0     ND
06/12/2022  17:30:00           1.2    5.8    8.8   10.2   21.6
06/12/2022  17:45:00           1.6    5.8   10.2   11.8   23.2
06/12/2022  18:00:00           0.6    5.0    9.6   12.4   23.8
06/12/2022  18:15:00           0.6    4.0   10.0   13.0   24.4
06/12/2022  18:30:00           0.0    2.8    9.6   13.0   24.4
06/12/2022  18:45:00           0.2    1.4    9.4   13.2     ND
06/12/2022  19:00:00           0.0    0.8    9.4   13.2     ND
06/12/2022  19:15:00           0.2    0.4    9.6   13.4   24.8
06/12/2022  19:30:00           0.4    0.8   10.0   13.8   25.2
06/12/2022  19:45:00           0.6    1.2   10.6   14.4   25.8
06/12/2022  20:00:00           0.2    1.4   10.4   14.6     ND
06/12/2022  20:15:00           0.0    1.2   10.4   14.6     ND
06/12/2022  20:30:00           0.2    1.0   10.4   14.8     ND
06/12/2022  20:45:00           0.0    0.4    8.8   14.8   26.2
06/12/2022  21:00:00           0.0    0.2    7.4   14.8   26.2
06/12/2022  21:15:00           0.2    0.4    6.0   15.0   26.4
06/12/2022  21:30:00           0.0    0.2    4.8   15.0   26.4
06/12/2022  21:45:00           0.0    0.2    3.2   15.0   26.4
06/12/2022  22:00:00           0.0    0.2    2.6   15.0   26.4
06/12/2022  22:15:00           0.0    0.0    2.0   15.0     ND
06/12/2022  22:30:00           0.0    0.0    2.0   15.0   26.4
06/12/2022  22:45:00           0.0    0.0    1.8   15.0   26.4
06/12/2022  23:00:00           0.0    0.0    1.8   15.0     ND
06/12/2022  23:15:00           3.0    3.0    4.6   18.0   29.4
06/12/2022  23:30:00           0.2    3.2    4.4   18.2   29.6
06/12/2022  23:45:00           0.0    3.2    3.8   18.2   29.6
07/12/2022  00:00:00           0.0    3.2    3.6   18.2   29.6
07/12/2022  00:15:00           0.0    0.2    3.6   18.2   29.6
07/12/2022  00:30:00           0.0    0.0    3.4   18.2   29.6
07/12/2022  00:45:00           0.0    0.0    3.4   18.2   29.6
07/12/2022  01:00:00           0.0    0.0    3.4   18.2   29.6
07/12/2022  01:15:00           0.0    0.0    3.2   18.2   29.6
07/12/2022  01:30:00           0.0    0.0    3.2   18.2   29.6
07/12/2022  01:45:00           0.0    0.0    3.2   18.2   29.6
07/12/2022  02:00:00           0.0    0.0    3.2   18.2   29.6
07/12/2022  02:15:00           0.2    0.2    3.4   18.4   29.8
07/12/2022  02:30:00           0.0    0.2    3.4   18.4   29.8
07/12/2022  02:45:00           0.0    0.2    3.4   18.4   29.8
07/12/2022  03:00:00           0.0    0.2    3.4   18.4   29.8
07/12/2022  03:15:00           0.0    0.0    0.4   18.4   29.8
07/12/2022  03:30:00           0.0    0.0    0.2   18.4   29.8
07/12/2022  03:45:00           0.0    0.0    0.2   18.4   29.8
07/12/2022  04:00:00           0.0    0.0    0.2   18.4   29.8
07/12/2022  04:15:00           0.0    0.0    0.2   18.4   29.8
07/12/2022  04:30:00           0.0    0.0    0.2   18.4   29.8
07/12/2022  04:45:00           0.0    0.0    0.2   18.4   29.8
07/12/2022  05:00:00           0.0    0.0    0.2   18.4   29.8
07/12/2022  05:15:00           0.0    0.0    0.2   18.4   29.8
07/12/2022  05:30:00           0.0    0.0    0.2   18.4   29.8
07/12/2022  05:45:00           0.0    0.0    0.2   18.4   29.8
07/12/2022  06:00:00           0.0    0.0    0.2   18.4   29.8
07/12/2022  06:15:00           0.0    0.0    0.0   18.4   29.8
07/12/2022  06:30:00           0.0    0.0    0.0   18.4   29.8
07/12/2022  06:45:00           0.0    0.0    0.0   18.4   29.8
07/12/2022  07:00:00           0.0    0.0    0.0   18.4   29.8
07/12/2022  07:15:00           0.0    0.0    0.0   18.4   29.8
07/12/2022  07:30:00           0.0    0.0    0.0   18.4   29.8
07/12/2022  07:45:00           0.0    0.0    0.0   18.4     ND
07/12/2022  08:00:00           0.0    0.0    0.0   18.4     ND
07/12/2022  08:15:00           0.0    0.0    0.0   18.4     ND
07/12/2022  08:30:00           0.0    0.0    0.0   18.4   29.8
07/12/2022  08:45:00           0.0    0.0    0.0   18.4   29.8
07/12/2022  09:00:00           0.0    0.0    0.0   18.4   29.8
07/12/2022  09:15:00           0.0    0.0    0.0   18.4   29.8
07/12/2022  09:30:00           0.0    0.0    0.0   18.4   29.8
07/12/2022  09:45:00           2.0    2.0    2.0   20.4   31.8
07/12/2022  10:00:00           1.2    3.2    3.2   21.6     ND
07/12/2022  10:15:00           0.0    3.2    3.2   21.6   33.0
07/12/2022  10:30:00           0.0    3.2    3.2   21.6   33.0
07/12/2022  10:45:00           0.0    1.2    3.2   21.6     ND
07/12/2022  11:00:00           0.4    0.4    3.6   22.0     ND
07/12/2022  11:15:00           0.2    0.6    3.8   22.2   33.6
07/12/2022  11:30:00           0.6    1.2    4.4   22.8     ND
07/12/2022  11:45:00           0.0    1.2    4.4   22.8     ND
07/12/2022  12:00:00           0.2    1.0    4.6   23.0   34.4
07/12/2022  12:15:00           0.0    0.8    4.6   22.8   34.4
07/12/2022  12:30:00           0.0    0.2    4.6   22.4   34.4
07/12/2022  12:45:00           0.0    0.2    4.6   22.0   34.4
07/12/2022  13:00:00           0.0    0.0    4.6   21.8   34.4
07/12/2022  13:15:00           0.0    0.0    4.6   21.8     ND
07/12/2022  13:30:00           0.0    0.0    4.6   21.6   34.4
07/12/2022  13:45:00           0.0    0.0    2.6   21.4   34.4
07/12/2022  14:00:00           0.0    0.0    1.4   20.2   34.4
07/12/2022  14:15:00           0.0    0.0    1.4   20.0   34.4
07/12/2022  14:30:00           0.0    0.0    1.4   19.6   34.4
07/12/2022  14:45:00           0.0    0.0    1.4   19.2     ND
07/12/2022  15:00:00           0.0    0.0    1.0   19.2   34.4
07/12/2022  15:15:00           0.0    0.0    0.8   19.2   34.4
07/12/2022  15:30:00           0.0    0.0    0.2   19.2   34.4
07/12/2022  15:45:00           0.0    0.0    0.2   19.2   34.4
07/12/2022  16:00:00           0.0    0.0    0.0   18.8   34.4
07/12/2022  16:15:00           0.0    0.0    0.0   18.8   34.4
07/12/2022  16:30:00           0.0    0.0    0.0   18.6   34.4
07/12/2022  16:45:00           0.0    0.0    0.0   17.0   34.4
07/12/2022  17:00:00           0.0    0.0    0.0   15.6   34.4
07/12/2022  17:15:00           0.0    0.0    0.0   14.0     ND
07/12/2022  17:30:00           0.0    0.0    0.0   12.8     ND
07/12/2022  17:45:00           0.0    0.0    0.0   11.2   34.4
07/12/2022  18:00:00           0.0    0.0    0.0   10.6   34.4
07/12/2022  18:15:00           0.0    0.0    0.0   10.0   34.4
07/12/2022  18:30:00           0.0    0.0    0.0   10.0   34.4
07/12/2022  18:45:00           0.0    0.0    0.0    9.8   34.4
07/12/2022  19:00:00           0.0    0.0    0.0    9.8   34.4
07/12/2022  19:15:00           0.0    0.0    0.0    9.6   34.4
07/12/2022  19:30:00           0.0    0.0    0.0    9.2   34.4
07/12/2022  19:45:00           0.0    0.0    0.0    8.6   34.4
07/12/2022  20:00:00           0.0    0.0    0.0    8.4   34.4
07/12/2022  20:15:00           0.0    0.0    0.0    8.4   34.4
07/12/2022  20:30:00           0.0    0.0    0.0    8.2   34.4
07/12/2022  20:45:00           0.0    0.0    0.0    8.2   34.4
07/12/2022  21:00:00           0.0    0.0    0.0    8.2   34.4
07/12/2022  21:15:00           0.0    0.0    0.0    8.0   34.4
07/12/2022  21:30:00           0.0    0.0    0.0    8.0   34.4
07/12/2022  21:45:00           0.0    0.0    0.0    8.0   34.4
07/12/2022  22:00:00           0.0    0.0    0.0    8.0   34.4
07/12/2022  22:15:00           0.0    0.0    0.0    8.0   34.4
07/12/2022  22:30:00           0.0    0.0    0.0    8.0   34.4
07/12/2022  22:45:00           0.0    0.0    0.0    8.0   34.4
07/12/2022  23:00:00           0.0    0.0    0.0    8.0   34.4
07/12/2022  23:15:00           0.0    0.0    0.0    5.0   34.4
07/12/2022  23:30:00           0.0    0.0    0.0    4.8   34.4
07/12/2022  23:45:00           0.0    0.0    0.0    4.8   34.4
08/12/2022  00:00:00           0.0    0.0    0.0    4.8   34.4
08/12/2022  00:15:00           0.0    0.0    0.0    4.8   34.4
08/12/2022  00:30:00           0.0    0.0    0.0    4.8   34.4
08/12/2022  00:45:00           0.0    0.0    0.0    4.8     ND
08/12/2022  01:00:00           0.0    0.0    0.0    4.8   34.4
08/12/2022  01:15:00           0.0    0.0    0.0    4.8   34.4
08/12/2022  01:30:00           0.0    0.0    0.0    4.8   34.4
08/12/2022  01:45:00           0.0    0.0    0.0    4.8   34.4
08/12/2022  02:00:00           0.0    0.0    0.0    4.8   34.4
08/12/2022  02:15:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  02:30:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  02:45:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  03:00:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  03:15:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  03:30:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  03:45:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  04:00:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  04:15:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  04:30:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  04:45:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  05:00:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  05:15:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  05:30:00           0.0    0.0    0.0    4.6     ND
08/12/2022  05:45:00           0.0    0.0    0.0    4.6     ND
08/12/2022  06:00:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  06:15:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  06:30:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  06:45:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  07:00:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  07:15:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  07:30:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  07:45:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  08:00:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  08:15:00           0.0    0.0    0.0    4.6     ND
08/12/2022  08:30:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  08:45:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  09:00:00           0.0    0.0    0.0    4.6     ND
08/12/2022  09:15:00           0.0    0.0    0.0    4.6     ND
08/12/2022  09:30:00           0.0    0.0    0.0    4.6   34.4
08/12/2022  09:45:00           0.0    0.0    0.0    2.6   34.4
08/12/2022  10:00:00           0.0    0.0    0.0    1.4   34.4
08/12/2022  10:15:00           0.0    0.0    0.0    1.4   34.4
08/12/2022  10:30:00           0.0    0.0    0.0    1.4   34.4
